,page,job_id,title,role_id,listing_date,teaser,classification,subClassification,workType,location,suburbWhereValue,salary,companyName,company_advertiser,isPrivateAdvertiser
368,17,59683286,Data Modeler,data-modeller,2023-01-11T04:37:34Z,This company is a leading name in the financial services space who are investing heavily into the growth of their world class data capability!,Information & Communication Technology,Database Development & Administration,Contract/Temp,Sydney,Sydney NSW 2000,Great Day Rates On Offer,Aurec Group,Aurec,False
369,17,59701122,Big Data Solution Architect - 12 Month Contract,data-solution-architect,2023-01-12T05:50:08Z,"Work with our Data Engineers to design and deliver cutting-edge solutions and create strategic, yet pragmatic data solutions. Day rate contract.",Information & Communication Technology,Architects,Contract/Temp,Melbourne,Melbourne VIC 3000,,Macquarie Group,Macquarie Group Limited,False
370,17,59843285,Data Scientist,data-scientist,2023-01-24T23:15:09Z,The Data Scientist role is responsible for creating and delivering data-driven value to the business.,Science & Technology,"Mathematics, Statistics & Information Sciences",Full Time,Melbourne,Melbourne VIC 3000,,ESSSuper,ESSSuper,False
371,17,59599112,Senior Data Engineer - Senior Consultant,data-engineer,2023-01-03T22:22:55Z,We are already in planning phase for 2023 and with a strong pipeline of projects our Engineering team is expanding to include a Senior Consultant.,Information & Communication Technology,Consultants,Full Time,Sydney,Sydney NSW 2000,,,intelia,False
372,17,59795912,Senior Machine Learning Engineer,machine-learning-engineer,2023-01-20T02:52:22Z,If you are a Python specialist that is interested in the Machine Learning space - or alternatively have prior experience - this could be right for you,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Sydney NSW 2000,,CoTalent,Co Talent IT Recruitment Pty Ltd,False
373,17,59815500,Technical Consultant - Data & Analytics,data-analytics-consultant,2023-01-23T03:27:40Z,We're searching for a dedicated team player with a passion for data to transition our customers to Cloud and work on technical consulting projects.,Information & Communication Technology,Consultants,Full Time,Melbourne,Hawthorn VIC 3122,,MAGIQ Software,MAGIQ Software Ltd,False
374,18,59854506,Customer Service Representatives at Datacom for the Australian Passport Office,customer-service-representative-csr,2023-01-25T06:23:15Z,Are you passionate about helping people? Be the first to join this new and exciting opportunity to help out your fellow Australians!,Call Centre & Customer Service,Customer Service - Call Centre,Full Time,Adelaide,Adelaide SA 5000,,Datacom,Datacom,False
375,18,59854358,Customer Service Representatives at Datacom for the Australian Passport Office,customer-service-representative-csr,2023-01-25T06:17:34Z,Are you passionate about helping people? Be the first to join this new and exciting opportunity to help out your fellow Australians!,Call Centre & Customer Service,Customer Service - Call Centre,Full Time,Adelaide,Modbury SA 5092,,Datacom,Datacom,False
376,18,59882522,Data Architect,data-architect,2023-01-27T02:55:10Z,Great role in a supportive team,Information & Communication Technology,Architects,Full Time,Melbourne,Melbourne VIC 3000,,Medibank,Medibank,False
377,18,59607944,Lead Azure Data Engineer/Architect,data-engineer,2023-01-04T06:26:58Z,Lead a team of data engineers and technical consultants with a focus on Azure cloud native solution.,Information & Communication Technology,Engineering - Software,Full Time,Sydney,North Sydney NSW 2060,,HCL Australia Services,HCL Australia Services Pty Ltd,False
378,18,59667246,Data Engineers,data-engineer,2023-01-10T04:57:12Z,Multiple opportunities for data engineers with strong Azure skills with a growing industry leader in Perth.,Information & Communication Technology,Database Development & Administration,Contract/Temp,Perth,Perth WA 6000,,Valrose,Valrose,False
379,18,59838755,Software Engineer - 261313,software-engineer,2023-01-24T15:00:45Z,Software Engineer - 261313,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Macquarie Park NSW 2113,"$100,000 – $120,000 per year",Tech Mahindra,Tech Mahindra Limited,False
380,18,59852251,Data Scientist,data-scientist,2023-01-25T05:07:32Z,"New position available, working with an industry leading company, advanced technology, Data scientist, GCP",Information & Communication Technology,Engineering - Network,Full Time,Melbourne,Melbourne VIC 3000,,Talent Insights Group,Talent Insights Group Pty Ltd,False
381,18,59745530,Director Data Platforms EL2,director,2023-01-17T00:06:29Z,"Seeking an EL2 Data Platforms Director which is a senior leadership position within the Analytics, Data and Actuarial Group",Information & Communication Technology,Database Development & Administration,Contract/Temp,Sydney,,$1100 - $1200 p.d. + Flexible arrangements,Recruitment Hive,Recruitment Hive,False
382,18,59852629,Data Specialist,data-specialist,2023-01-25T05:20:15Z,"An exciting new position within our IT team, a great opportunity to have an impact on our young people",Information & Communication Technology,Database Development & Administration,Full Time,Sunshine Coast,Maroochydore QLD 4558,Competitive salary,Australian Industry Trade College,Australian Industry Trade College,False
383,18,59611610,Cloud Data Engineer,Cloud-Data-Engineer,2023-01-04T23:01:11Z,Great opportunity to play an integral part of a leading insurance firm as they undergo a huge transformation working on important tech and strategy!,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,Up to $185K package inc 13% Super + 10% STI,SustainAbility Consulting,SustainAbility Consulting,False
384,18,59621000,Senior Data Engineer,data-engineer,2023-01-05T20:45:23Z,"Multiple opportunities for highly skilled Senior Data Engineers with a skills mix across SQL, MSBI + Python, AWS/Azure and more",Information & Communication Technology,Consultants,Full Time,Melbourne,Melbourne VIC 3000,up to $165K package (inc super) dep. on exp.,DWS,DWS Limited,False
385,18,59747956,EL2 Director - Data Platforms (EDW),director,2023-01-17T01:34:09Z,"Senior leadership position that is primarily responsible for oversight, maintenance, development and success of the Agency's Enterprise Data Warehouse",Information & Communication Technology,Management,Contract/Temp,Canberra,Canberra ACT 2600,Up to $1220 p.d.,GMT People,GMT People,False
386,18,59588309,Senior Data Engineer - Azure Environment,data-engineer,2023-01-03T01:08:07Z,Looking for a fresh start in 2023? We are currently looking for a Senior Data Engineer to join a high performing team of Data professionals.,Information & Communication Technology,Engineering - Software,Full Time,Brisbane,Brisbane QLD 4000,Competitive Salary + Benefits,Randstad,Randstad Technologies,False
387,18,59592325,Cloud Data Engineer,Cloud-Data-Engineer,2023-01-03T03:13:51Z,"Opportunity for an ambitious Software Engineer to work for a leading, fast paced, data driven organisation",Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,Excellent Rate,Anson Mccade,Anson McCade Ltd,False
388,18,59795056,Site Data Project Engineer,project-engineer,2023-01-20T02:15:13Z,Exciting opportunity for Project Engineer to take the next step in their career!,Engineering,Electrical/Electronic Engineering,Full Time,Perth,Perth WA 6000,,Alstom,Alstom,False
389,18,59756673,Data/Software Engineers and Data Scientists,software-engineer,2023-01-17T08:37:21Z,"We are seeking the services of experienced Software Developers and/or
Data Engineers to deliver Data Management & Analysis Platform project.",Information & Communication Technology,Engineering - Software,Contract/Temp,Canberra,Canberra ACT 2600,$110 - $150 per hour,,Three-Six Solutions,False
390,18,59601466,Senior Data Engineer,data-engineer,2023-01-04T00:31:01Z,Are you an experienced Data Engineer who is looking to work in a leading Fintech company? Then this exciting opportunity might be for you!,Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,Up to $160K + Super,CircuIT Recruitment Group,CircuIT Recruitment Group,False
391,18,59770040,Data Analytics Lead,analytics-lead,2023-01-18T05:41:05Z,Hiring Urgently  Data Analytics Expert .,Information & Communication Technology,Business/Systems Analysts,Full Time,Melbourne,Melbourne VIC 3004,,Infonyx,Infonyx Pty Ltd,False
392,18,59599134,Senior Data Engineer - Senior Consultant,data-engineer,2023-01-03T22:24:59Z,Due to a strong pipeline of projects our Engineering team is expanding.We are looking to appoint a Senior Data Engineer to join our intelia #onetribe,Information & Communication Technology,Consultants,Full Time,Melbourne,Melbourne VIC 3000,,,intelia,False
393,18,59856223,Data Architect,data-architect,2023-01-25T07:44:44Z,Exciting remote opportunity for any Senior Architects/Data Modelers to join a leading ASX-listed financial organisation on an initial 6-month contract,Information & Communication Technology,Architects,Full Time,Brisbane,,$900 - $1100 p.d. + Including Super,Paxus,Paxus,False
394,18,59831103,Senior Machine Learning Enginer.,engineer,2023-01-24T03:28:38Z,Amazing opportunity to join a well funded start-up with big ambitions.,Information & Communication Technology,Developers/Programmers,Full Time,Sydney,Sydney NSW 2000,Yes,Alloc8,Alloc8,False
395,18,59775184,"EL1 Team Lead, Data Services",team-leader,2023-01-18T22:18:10Z,"Use your data experience to lead a small team in the technical development, implementation and maintenance of Comcare’s data platforms",Government & Defence,Government - Federal,Full Time,Launceston & North East,Launceston TAS 7250,"$111,215 to $132,517 plus 15.4% superannuation",Comcare,Comcare,False
396,19,59864434,Customer Service Representatives at Datacom to support our client Home Affairs,customer-service-representative-csr,2023-01-25T23:26:59Z,Are you passionate about providing customer service? Exciting opportunity to help out your fellow Australians!,Call Centre & Customer Service,Customer Service - Call Centre,Full Time,Adelaide,Modbury SA 5092,,Datacom,Datacom,False
397,19,59762353,Maintenance Planning,maintenance,2023-01-18T00:28:23Z,This role involves transitioning an existing plant into a professional preventative maintenance program and developing a spare parts system,"Mining, Resources & Energy",Mining - Operations,Full Time,"Newcastle, Maitland & Hunter",Whittingham NSW 2330,,EC Throsby,EC Throsby Pty Ltd,False
398,19,59842256,Senior Developer - Data Engineering,data-engineer,2023-01-24T22:19:30Z,BE THE DIFFERENCE At AIA we don’t simply believe in being ‘the best’. We believe in better – because there’s no limit to how far ‘better�,Information & Communication Technology,Developers/Programmers,Full Time,Melbourne,Melbourne VIC 3004,,AIA Australia,AIA Australia Limited,False
399,19,59753951,Senior Data Architect,data-architect,2023-01-17T05:33:42Z,Excellent Permanent opportunity to work with Tier 1 Bank for a Senior Data Architect with exp in Databricks & Solution designing.,Information & Communication Technology,Architects,Full Time,Melbourne,,"$180,000 - $200,000 p.a. + Bonus + other perks!",Adaps IT,Adaps IT,False
400,19,59772966,Data Architect,data-architect,2023-01-18T10:22:46Z,"Work in a hands-on capacity with the engineering team to build out OneTwo’s data lake, reporting system and data roadmap",Information & Communication Technology,Architects,Full Time,Melbourne,Melbourne VIC 3000,,OneTwo Home Loans,OneTwo Home Loans,False
401,19,59674398,Data Modeller,data-modeller,2023-01-10T22:49:58Z,.,Information & Communication Technology,Developers/Programmers,Contract/Temp,Sydney,Sydney NSW 2000,,Paxus,Paxus,False
402,19,59846917,"Senior Consultant – Data Architect, Information and Analytics",data-architect,2023-01-25T01:55:34Z,We are excited to seek a self-starting and highly motivated individual with demonstrated competency in data architecture,Information & Communication Technology,Consultants,Full Time,Brisbane,Brisbane QLD 4000,,Business Aspect,Business Aspect,False
403,19,59834762,Integration ETL Support Specialist,support-specialist,2023-01-24T05:51:19Z,The Integration ETL Support Specialist is a member of the Enterprise Integration and Data team,Information & Communication Technology,Help Desk & IT Support,Full Time,Sydney,Darlington NSW 2008,,The University of Sydney,The University of Sydney,False
